S000006132	YPL211W	NIP7	Nuclear ImPort	ribosome biosynthesis protein NIP7	Nucleolar protein required for 60S ribosome subunit biogenesis	S. cerevisiae	ORF
S000006133	YPL212C	PUS1	PseudoUridine Synthase	pseudouridine synthase PUS1	tRNA:pseudouridine synthase	S. cerevisiae	ORF
S000006134	YPL213W	LEA1	Looks Exceptionally like U2A	U2 snRNP complex subunit LEA1	Component of U2 snRNP complex	S. cerevisiae	ORF
S000006135	YPL214C	THI6	THIamine biosynthesis	bifunctional hydroxyethylthiazole kinase/thiamine-phosphate diphosphorylase	Thiamine-phosphate diphosphorylase and hydroxyethylthiazole kinase	S. cerevisiae	ORF
S000006136	YPL215W	CBP3	Cytochrome B mRNA Processing	""	Mitochondrial protein required for assembly of cytochrome bc1 complex	S. cerevisiae	ORF
S000006137	YPL216W	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000006138	YPL217C	BMS1	BMh Sensitive	GTPase BMS1	GTPase required for ribosomal subunit synthesis and rRNA processing	S. cerevisiae	ORF
S000006139	YPL218W	SAR1	Secretion-Associated, Ras-related	Arf family GTPase SAR1	ARF family GTPase	S. cerevisiae	ORF
S000006140	YPL219W	PCL8	Pho85 CycLin	""	Cyclin	S. cerevisiae	ORF
S000006141	YPL220W	RPL1A	Ribosomal Protein of the Large subunit	L1|L1A|PUB2|ribosomal 60S subunit protein L1A|SSM1|uL1	Ribosomal 60S subunit protein L1A	S. cerevisiae	ORF
S000006142	YPL221W	FLC1	FLavin Carrier	BOP1|flavin adenine dinucleotide transporter|HUF1	Flavin adenine dinucleotide transporter	S. cerevisiae	ORF
S000006143	YPL222W	FMP40	Found in Mitochondrial Proteome	""	Putative protein of unknown function	S. cerevisiae	ORF
S000006144	YPL223C	GRE1	Genes de Respuesta a Estres (spanish for stress responsive genes)	""	Hydrophilin essential in desiccation-rehydration process	S. cerevisiae	ORF
S000006145	YPL224C	MMT2	Mitochondrial Metal Transporter	MFT2	Putative metal transporter involved in mitochondrial iron accumulation	S. cerevisiae	ORF
S000006146	YPL225W	""	""	""	Protein of unknown function	S. cerevisiae	ORF
S000006147	YPL226W	NEW1	Nu+	""	Translation termination and ribosome biogenesis factor	S. cerevisiae	ORF
S000006148	YPL227C	ALG5	Asparagine-Linked Glycosylation	dolichyl-phosphate beta-glucosyltransferase	UDP-glucose:dolichyl-phosphate glucosyltransferase	S. cerevisiae	ORF
S000006149	YPL228W	CET1	Capping Enzyme Triphosphatase	CES5|polynucleotide 5'-phosphatase	RNA 5'-triphosphatase involved in mRNA 5' capping	S. cerevisiae	ORF
S000006150	YPL229W	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000006151	YPL230W	USV1	Up in StarVation	NSF1	Putative transcription factor containing a C2H2 zinc finger	S. cerevisiae	ORF
S000006152	YPL231W	FAS2	Fatty Acid Synthetase	trifunctional fatty acid synthase subunit FAS2	Alpha subunit of fatty acid synthetase	S. cerevisiae	ORF
S000006153	YPL232W	SSO1	Supressor of Sec One	syntaxin	Plasma membrane t-SNARE	S. cerevisiae	ORF
S000006154	YPL233W	NSL1	Nnf1 Synthetic Lethal	MIND complex subunit NSL1	Essential component of the MIND kinetochore complex	S. cerevisiae	ORF
S000006155	YPL234C	VMA11	Vacuolar Membrane Atpase	CLS9|H(+)-transporting V0 sector ATPase subunit c'|TFP3	Vacuolar ATPase V0 domain subunit c'	S. cerevisiae	ORF
S000006156	YPL235W	RVB2	RuVB-like	RuvB family ATP-dependent DNA helicase reptin|TIH2|TIP48|TIP49B	ATP-dependent DNA helicase, also known as reptin	S. cerevisiae	ORF
S000006157	YPL236C	ENV7	late ENdosome and Vacuole interface function	putative serine/threonine protein kinase ENV7	Vacuolar membrane protein kinase	S. cerevisiae	ORF
S000006158	YPL237W	SUI3	SUppressor of Initiator codon	translation initiation factor eIF2 subunit beta	Beta subunit of the translation initiation factor eIF2	S. cerevisiae	ORF
S000006160	YPL239W	YAR1	Yeast Ankyrin Repeat	""	Ankyrin-repeat containing, nucleocytoplasmic shuttling assembly chaper	S. cerevisiae	ORF
S000006161	YPL240C	HSP82	Heat Shock Protein	HSP90|Hsp90 family chaperone HSP82	Hsp90 chaperone	S. cerevisiae	ORF
S000006162	YPL241C	CIN2	Chromosome INstability	GTPase-activating protein CIN2	GTPase-activating protein (GAP) for Cin4p	S. cerevisiae	ORF
S000006163	YPL242C	IQG1	IQGAP-related protein	CYK1	Actin filament binding protein that enhances actin ring formation	S. cerevisiae	ORF
S000006164	YPL243W	SRP68	Signal Recognition Particle	signal recognition particle subunit SRP68	Core component of the signal recognition particle (SRP) complex	S. cerevisiae	ORF
S000006165	YPL244C	HUT1	Homolog of UDP-galactose Transporter	UDP-galactose transporter HUT1	Protein with a role in UDP-galactose transport to the Golgi lumen	S. cerevisiae	ORF
S000006166	YPL245W	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000006167	YPL246C	RBD2	""	putative rhomboid protease RBD2	Possible rhomboid protease	S. cerevisiae	ORF
S000006168	YPL247C	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000006169	YPL248C	GAL4	GALactose metabolism	GAL81|galactose-responsive transcription factor GAL4	DNA-binding transcription factor required for activating GAL genes	S. cerevisiae	ORF
S000006170	YPL249C	GYP5	Gtpase-activating protein for Ypt Proteins	GTPase-activating protein GYP5	GTPase-activating protein (GAP) for yeast Rab family members	S. cerevisiae	ORF
S000006171	YPL250C	ATG41	AuTophaGy related	ICY2	Protein of unknown function	S. cerevisiae	ORF
S000006173	YPL252C	YAH1	Yeast Adrenodoxin Homolog	adrenodoxin	Ferredoxin of the mitochondrial matrix	S. cerevisiae	ORF
S000006174	YPL253C	VIK1	Vegetative Interaction with Kar3p	""	Protein that forms a kinesin-14 heterodimeric motor with Kar3p	S. cerevisiae	ORF
S000006175	YPL254W	HFI1	Histone H2A Functional Interactor	ADA1|GAN1|SRM12|SUP110	Adaptor protein required for structural integrity of the SAGA complex	S. cerevisiae	ORF
S000006176	YPL255W	BBP1	Bfr1 Binding Protein	""	Protein required for the spindle pole body (SPB) duplication	S. cerevisiae	ORF
S000006177	YPL256C	CLN2	CycLiN	cyclin CLN2	G1 cyclin involved in regulation of the cell cycle	S. cerevisiae	ORF
S000006178	YPL257W	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000006179	YPL258C	THI21	THIamine metabolism	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	Hydroxymethylpyrimidine (HMP) and HMP-phosphate kinase	S. cerevisiae	ORF
S000006180	YPL259C	APM1	clathrin Adaptor Protein complex Medium chain	YAP54	Mu1-like medium subunit of the AP-1 complex	S. cerevisiae	ORF
S000006181	YPL260W	CUB1	Cu2+ suppressing and Bleomycin sensitive	""	Conserved fungal gene linked to DNA repair and proteasome function	S. cerevisiae	ORF
S000006182	YPL261C	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000006183	YPL262W	FUM1	FUMarase	fumarase FUM1	Fumarase	S. cerevisiae	ORF
S000006184	YPL263C	KEL3	KELch	""	Cytoplasmic protein of unknown function	S. cerevisiae	ORF
S000006185	YPL264C	""	""	""	Endoplasmic reticulum protein of unknown function	S. cerevisiae	ORF
S000006186	YPL265W	DIP5	DIcarboxylic amino acid Permease	""	Dicarboxylic amino acid permease	S. cerevisiae	ORF
S000006187	YPL266W	DIM1	DIMethylase	CDH1|putative dimethyladenosine transferase	Essential 18S rRNA dimethylase (dimethyladenosine transferase)	S. cerevisiae	ORF
S000006188	YPL267W	ACM1	APC/C[Cdh1] Modulator	""	Pseudosubstrate inhibitor of the APC/C	S. cerevisiae	ORF
S000006189	YPL268W	PLC1	PhosphoLipase C	phosphatidylinositol phospholipase C	Phospholipase C	S. cerevisiae	ORF
S000006190	YPL269W	KAR9	KARyogamy	""	Spindle positioning factor	S. cerevisiae	ORF
S000006191	YPL270W	MDL2	MultiDrug resistance-Like	ATP-binding cassette permease MDL2	Mitochondrial inner membrane half-type ABC transporter	S. cerevisiae	ORF
S000006192	YPL271W	ATP15	ATP synthase	ATPEPSILON|F1F0 ATP synthase subunit epsilon	Epsilon subunit of the F1 sector of mitochondrial F1F0 ATP synthase	S. cerevisiae	ORF
S000006193	YPL272C	PBI1	PSTB2 Interacting protein 1	""	Putative protein of unknown function	S. cerevisiae	ORF
S000006194	YPL273W	SAM4	S-AdenosylMethionine metabolism	S-adenosylmethionine-homocysteine S-methyltransferase SAM4	S-adenosylmethionine-homocysteine methyltransferase	S. cerevisiae	ORF
S000006195	YPL274W	SAM3	S-AdenosylMethionine metabolism	bifunctional polyamine/amino acid permease SAM3	High-affinity S-adenosylmethionine permease	S. cerevisiae	ORF
S000006198	YPL277C	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000006199	YPL278C	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000006200	YPL279C	FEX2	""	fluoride transporter	Protein involved in fluoride export	S. cerevisiae	ORF
S000006201	YPL280W	HSP32	Heat-Shock Protein	glutathione-independent methylglyoxalase family protein	Possible chaperone and cysteine protease	S. cerevisiae	ORF
S000006202	YPL281C	ERR2	Enolase-Related Repeat	phosphopyruvate hydratase ERR2	Enolase, a phosphopyruvate hydratase	S. cerevisiae	ORF
S000006203	YPL282C	PAU22	seriPAUperin	seripauperin PAU22	Protein of unknown function	S. cerevisiae	ORF
S000006205	YPR001W	CIT3	CITrate synthase	citrate (Si)-synthase CIT3	Dual specificity mitochondrial citrate and methylcitrate synthase	S. cerevisiae	ORF
S000006206	YPR002W	PDH1	prpD Homolog	putative 2-methylcitrate dehydratase	Putative 2-methylcitrate dehydratase	S. cerevisiae	ORF
S000006207	YPR003C	""	""	""	Putative sulfate permease	S. cerevisiae	ORF
S000006208	YPR004C	AIM45	Altered Inheritance rate of Mitochondria	""	Putative ortholog of mammalian ETF-alpha	S. cerevisiae	ORF
S000006209	YPR005C	HAL1	HALotolerance	""	Cytoplasmic protein involved in halotolerance	S. cerevisiae	ORF
S000006210	YPR006C	ICL2	IsoCitrate Lyase	methylisocitrate lyase ICL2	2-methylisocitrate lyase of the mitochondrial matrix	S. cerevisiae	ORF
S000006211	YPR007C	REC8	RECombination	SPO69	Meiosis-specific component of the sister chromatid cohesion complex	S. cerevisiae	ORF
S000006212	YPR008W	HAA1	Homolog of Ace1 Activator	""	Transcriptional activator involved in adaptation to weak acid stress	S. cerevisiae	ORF
S000006213	YPR009W	SUT2	Sterol UpTake	""	Zn2Cys6 family transcription factor	S. cerevisiae	ORF
S000006214	YPR010C	RPA135	RNA Polymerase A	A135|DNA-directed RNA polymerase I core subunit RPA135|RPA2|RRN2|SRP3	RNA polymerase I second largest subunit A135	S. cerevisiae	ORF
S000006215	YPR011C	MRX21	Mitochondrial oRganization of gene eXpression (MIOREX)	""	Mitochondrial transporter	S. cerevisiae	ORF
S000006217	YPR013C	CMR3	Changed Mutation Rate	""	Putative zinc finger protein	S. cerevisiae	ORF
S000006218	YPR014C	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000006219	YPR015C	""	""	""	Putative zinc finger transcription factor	S. cerevisiae	ORF
S000006220	YPR016C	TIF6	Translation Initiation Factor	CDC95|translation initiation factor 6	Constituent of 66S pre-ribosomal particles	S. cerevisiae	ORF
S000006221	YPR017C	DSS4	Dominant Suppressor of Sec4	guanine nucleotide exchange factor DSS4	Guanine nucleotide dissociation stimulator for Sec4p	S. cerevisiae	ORF
S000006222	YPR018W	RLF2	Rap1 protein Localization Factor	CAC1	Largest subunit (p90) of the Chromatin Assembly Complex (CAF-1)	S. cerevisiae	ORF
S000006223	YPR019W	MCM4	MiniChromosome Maintenance	CDC54|HCD21|MCM DNA helicase complex subunit MCM4	Essential helicase component of heterohexameric MCM2-7 complexes	S. cerevisiae	ORF
S000006224	YPR020W	ATP20	ATP synthase	F1F0 ATP synthase subunit g	Subunit g of the mitochondrial F1F0 ATP synthase	S. cerevisiae	ORF
S000006225	YPR021C	AGC1	Aspartate-Glutamate Carrier	citrin	Mitochondrial amino acid transporter	S. cerevisiae	ORF
S000006226	YPR022C	SDD4	Suppressor of Degenerative Death	""	Putative transcription factor, as suggested by computational analysis	S. cerevisiae	ORF
S000006227	YPR023C	EAF3	Esa1p-Associated Factor	""	Component of the Rpd3S histone deacetylase complex	S. cerevisiae	ORF
S000006228	YPR024W	YME1	Yeast Mitochondrial Escape	i-AAA protease YME1|OSD1|YTA11	Catalytic subunit of i-AAA protease complex	S. cerevisiae	ORF
S000006229	YPR025C	CCL1	""	TFIIH complex kinase subunit CCL1	Cyclin partner of the cyclin-dependent kinase (CDK) Kin28p	S. cerevisiae	ORF
S000006230	YPR026W	ATH1	Acid TreHalase	alpha,alpha-trehalase ATH1	Acid trehalase required for utilization of extracellular trehalose	S. cerevisiae	ORF
S000006231	YPR027C	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000006232	YPR028W	YOP1	YIP One Partner	YIP2	Reticulon-interacting protein	S. cerevisiae	ORF
S000006233	YPR029C	APL4	clathrin Adaptor Protein complex Large chain	""	Gamma-adaptin	S. cerevisiae	ORF
S000006234	YPR030W	CSR2	Chs5 Spa2 Rescue	ART8|MRG19	Nuclear ubiquitin protein ligase binding protein	S. cerevisiae	ORF
S000006235	YPR031W	NTO1	NuA Three Orf	""	Subunit of the NuA3 histone acetyltransferase complex	S. cerevisiae	ORF
S000006236	YPR032W	SRO7	Suppressor of rho3	Rab GTPase-binding protein SRO7|SNI1|SOP1	Effector of Rab GTPase Sec4p	S. cerevisiae	ORF
S000006237	YPR033C	HTS1	Histidine-Trna Synthetase	histidine--tRNA ligase|TS4572|TSM4572	Cytoplasmic and mitochondrial histidine tRNA synthetase	S. cerevisiae	ORF
S000006238	YPR034W	ARP7	Actin-Related Protein	RSC11|SWP61	Component of both the SWI/SNF and RSC chromatin remodeling complexes	S. cerevisiae	ORF
S000006239	YPR035W	GLN1	GLutamiNe metabolism	glutamate--ammonia ligase	Glutamine synthetase (GS)	S. cerevisiae	ORF
S000006240	YPR036W	VMA13	Vacuolar Membrane Atpase	CLS11|H(+)-transporting V1 sector ATPase subunit H	Subunit H of the V1 peripheral membrane domain of V-ATPase	S. cerevisiae	ORF
S000006241	YPR037C	ERV2	Essential for Respiration and Viability	flavin-linked sulfhydryl oxidase	Flavin-linked sulfhydryl oxidase localized to the ER lumen	S. cerevisiae	ORF
S000006242	YPR038W	IRC16	Increased Recombination Centers	""	Putative protein of unknown function	S. cerevisiae	ORF
S000006244	YPR040W	TIP41	Tap42 Interacting Protein	""	Tap42p-interacting protein	S. cerevisiae	ORF
S000006245	YPR041W	TIF5	Translation Initiation Factor	SUI5|translation initiation factor eIF5	Translation initiation factor eIF5	S. cerevisiae	ORF
S000006246	YPR042C	PUF2	PUmilio-homology domain Family	""	PUF family mRNA-binding protein	S. cerevisiae	ORF
S000006247	YPR043W	RPL43A	Ribosomal Protein of the Large subunit	eL43|L43A|L43e|ribosomal 60S subunit protein L43A	Ribosomal 60S subunit protein L43A	S. cerevisiae	ORF
S000006249	YPR045C	THP3	THO-related Protein	MNI2	Protein that may have a role in transcription elongation	S. cerevisiae	ORF
S000006250	YPR046W	MCM16	MiniChromosome Maintenance	""	Component of the Ctf19 complex and the COMA subcomplex	S. cerevisiae	ORF
S000006251	YPR047W	MSF1	Mitochondrial aminoacyl-tRNA Synthetase, Phenylalanine (F)	phenylalanine--tRNA ligase	Mitochondrial phenylalanyl-tRNA synthetase	S. cerevisiae	ORF
S000006252	YPR048W	TAH18	Top1T722A mutant Hypersensitive	NAPDH-dependent diflavin reductase	Conserved NAPDH-dependent diflavin reductase	S. cerevisiae	ORF
S000006253	YPR049C	ATG11	AuTophaGy related	autophagy protein ATG11|CVT3|CVT9	Adapter protein for pexophagy and the Cvt targeting pathway	S. cerevisiae	ORF
S000006255	YPR051W	MAK3	MAintenance of Killer	NAA30|peptide alpha-N-acetyltransferase MAK3	Catalytic subunit of the NatC type N-terminal acetyltransferase (NAT)	S. cerevisiae	ORF
S000006256	YPR052C	NHP6A	Non-Histone Protein	high-mobility group nucleosome-binding protein	High-mobility group (HMG) protein	S. cerevisiae	ORF
S000006257	YPR053C	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000006258	YPR054W	SMK1	""	mitogen-activated protein kinase SMK1	Middle sporulation-specific mitogen-activated protein kinase (MAPK)	S. cerevisiae	ORF
S000006259	YPR055W	SEC8	SECretory	exocyst subunit SEC8	Essential 121 kDa subunit of the exocyst complex	S. cerevisiae	ORF
S000006260	YPR056W	TFB4	Transcription Factor B subunit 4	TFIIH/NER complex subunit TFB4	Subunit of TFIIH complex	S. cerevisiae	ORF
S000006261	YPR057W	BRR1	Bad Response to Refrigeration	""	snRNP protein component of spliceosomal snRNPs	S. cerevisiae	ORF
S000006262	YPR058W	YMC1	Yeast Mitochondrial Carrier	organic acid transporter	Secondary mitochondrial inner membrane glycine transporter	S. cerevisiae	ORF
S000006264	YPR060C	ARO7	AROmatic amino acid requiring	chorismate mutase ARO7|HGS1|OSM2|TYR7	Chorismate mutase	S. cerevisiae	ORF
S000006265	YPR061C	JID1	DnaJ protein Involved in ER-associated Degradation	""	Probable Hsp40p co-chaperone	S. cerevisiae	ORF
S000006266	YPR062W	FCY1	FluoroCYtosine resistance	cytosine deaminase|yCD	Cytosine deaminase	S. cerevisiae	ORF
S000006267	YPR063C	""	""	""	ER-localized protein of unknown function	S. cerevisiae	ORF
S000006268	YPR064W	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000006269	YPR065W	ROX1	Regulation by OXygen	REO1	Heme-dependent repressor of hypoxic genes	S. cerevisiae	ORF
S000006270	YPR066W	UBA3	UBiquitin-like protein-Activating enzyme	NEDD8-activating protein UBA3	Protein that activates Rub1p (NEDD8) before neddylation	S. cerevisiae	ORF
S000006271	YPR067W	ISA2	Iron Sulfur Assembly	""	Protein required for maturation of mitochondrial [4Fe-4S] proteins	S. cerevisiae	ORF
S000006272	YPR068C	HOS1	Hda One Similar	CST3|histone deacetylase	Class I histone deacetylase (HDAC) family member	S. cerevisiae	ORF
S000006273	YPR069C	SPE3	SPErmidine auxotroph	spermidine synthase	Spermidine synthase	S. cerevisiae	ORF
S000006274	YPR070W	MED1	MEDiator complex	""	Subunit of the RNA polymerase II mediator complex	S. cerevisiae	ORF
S000006275	YPR071W	""	""	""	Putative membrane protein	S. cerevisiae	ORF
S000006276	YPR072W	NOT5	Negative On TATA	CCR4-NOT core subunit NOT5	Component of the CCR4-NOT core complex, involved in mRNA decapping	S. cerevisiae	ORF
S000006277	YPR073C	LTP1	Low molecular weight protein Tyrosine Phosphatase	tyrosine protein phosphatase LTP1	Protein phosphotyrosine phosphatase of unknown cellular role	S. cerevisiae	ORF
S000006278	YPR074C	TKL1	TransKetoLase	transketolase TKL1	Transketolase	S. cerevisiae	ORF
S000006279	YPR075C	OPY2	Overproduction-induced Pheromone-resistant Yeast	""	Integral membrane protein that acts as a membrane anchor for Ste50p	S. cerevisiae	ORF
S000006282	YPR078C	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000006283	YPR079W	MRL1	Mannose 6-phosphate Receptor Like	""	Membrane protein	S. cerevisiae	ORF
S000006284	YPR080W	TEF1	Translation Elongation Factor	eEF1A|EF-1 alpha|translation elongation factor EF-1 alpha	Translational elongation factor EF-1 alpha	S. cerevisiae	ORF
S000006285	YPR081C	GRS2	Glycyl-tRNA Synthase	putative glycine--tRNA ligase	Glycine-tRNA synthetase, not expressed under normal growth conditions	S. cerevisiae	ORF
S000006286	YPR082C	DIB1	S. pombe DIm1+ in Budding yeast	SNU16|U4/U6-U5 snRNP complex subunit DIB1	17-kDa component of the U4/U6aU5 tri-snRNP	S. cerevisiae	ORF
S000006287	YPR083W	MDM36	Mitochondrial Distribution and Morphology	""	Mitochondrial protein	S. cerevisiae	ORF
S000006288	YPR084W	""	""	""	Putative protein of unknown function	S. cerevisiae	ORF
S000006289	YPR085C	ASA1	AStra Associated protein	""	Subunit of the ASTRA complex, involved in chromatin remodeling	S. cerevisiae	ORF
S000006290	YPR086W	SUA7	Suppressor of Upstream AUG	SOH4|TFIIB|transcription factor TFIIB	Transcription factor TFIIB	S. cerevisiae	ORF
S000006292	YPR088C	SRP54	Signal Recognition Particle 54-kD subunit	RNA-binding signal recognition particle subunit SRP54|SRH1	Signal recognition particle (SRP) subunit (homolog of mammalian SRP54)	S. cerevisiae	ORF
S000006293	YPR089W	""	""	YPR090W	Protein of unknown function	S. cerevisiae	ORF
S000006294	YPR090W	""	""	""	Merged open reading frame	S. cerevisiae	ORF
S000006295	YPR091C	NVJ2	Nucleus-Vacuole Junction	""	Lipid-binding ER protein, enriched at nucleus-vacuolar junctions (NVJ)	S. cerevisiae	ORF
S000006297	YPR093C	ASR1	Alcohol Sensitive Ring/PHD finger	ubiquitin-protein ligase ASR1	Ubiquitin ligase that modifies and regulates RNA Pol II	S. cerevisiae	ORF
S000006298	YPR094W	RDS3	Regulator of Drug Sensitivity	U2 snRNP complex subunit RDS3	Component of the SF3b subcomplex of the U2 snRNP	S. cerevisiae	ORF
S000006299	YPR095C	SYT1	Suppressor of ypt3	Arf family guanine nucleotide exchange factor SYT1	Guanine nucleotide exchange factor (GEF) for Arf proteins	S. cerevisiae	ORF
S000006300	YPR096C	""	""	""	Protein of unknown function	S. cerevisiae	ORF
S000006301	YPR097W	""	""	""	Protein that contains a PX domain and binds phosphoinositides	S. cerevisiae	ORF
S000006302	YPR098C	TMH18	TMem205 Homolog of 18 kDa	""	Mitochondrial protein of unknown function	S. cerevisiae	ORF
S000006303	YPR099C	""	""	""	Mitochondrial protein of unknown function	S. cerevisiae	ORF
S000006304	YPR100W	MRPL51	Mitochondrial Ribosomal Protein, Large subunit	mitochondrial 54S ribosomal protein MRPL51|mL43	Mitochondrial ribosomal protein of the large subunit	S. cerevisiae	ORF
S000006305	YPR101W	SNT309	Synthetic lethal to prp NineTeen mutation	NTC25	Member of the NineTeen Complex (NTC)	S. cerevisiae	ORF
S000006306	YPR102C	RPL11A	Ribosomal Protein of the Large subunit	L11A|L16B|L5|ribosomal 60S subunit protein L11A|rp39A|uL5|YL22	Ribosomal 60S subunit protein L11A	S. cerevisiae	ORF
S000006307	YPR103W	PRE2	PRoteinase yscE	DOA3|PRG1|proteasome core particle subunit beta 5|SRR2	Beta 5 subunit of the 20S proteasome	S. cerevisiae	ORF
S000006308	YPR104C	FHL1	Fork Head-Like	SPP42	Regulator of ribosomal protein (RP) transcription	S. cerevisiae	ORF
S000006309	YPR105C	COG4	Conserved Oligomeric Golgi complex	COD1|Golgi transport complex subunit COG4|SEC38|SGF1	Essential component of the conserved oligomeric Golgi complex	S. cerevisiae	ORF
S000006310	YPR106W	ISR1	Inhibition of Staurosporine Resistance	putative protein kinase ISR1	Predicted protein kinase	S. cerevisiae	ORF
S000006311	YPR107C	YTH1	Yeast THirty kDa Homolog	cleavage polyadenylation factor RNA-binding subunit YTH1	Essential RNA-binding component of cleavage and polyadenylation factor	S. cerevisiae	ORF
S000006312	YPR108W	RPN7	Regulatory Particle Non-ATPase	proteasome regulatory particle lid subunit RPN7	Essential non-ATPase regulatory subunit of the 26S proteasome	S. cerevisiae	ORF
S000006313	YPR109W	GLD1	Golgi/endosome Localized Dsc protein	""	Component of Dsc E3 ligase complex in Golgi and endosomes	S. cerevisiae	ORF
S000006314	YPR110C	RPC40	RNA Polymerase C	DNA-directed RNA polymerase core subunit RPC40|RPC5	RNA polymerase subunit AC40	S. cerevisiae	ORF
S000006315	YPR111W	DBF20	DumbBell Forming	serine/threonine-protein kinase DBF20	Ser/Thr kinase involved in late nuclear division	S. cerevisiae	ORF
S000006316	YPR112C	MRD1	Multiple RNA-binding domain	RNA-binding ribosome biosynthesis protein MRD1	Essential conserved small ribosomal subunit (40s) synthesis factor	S. cerevisiae	ORF
S000006317	YPR113W	PIS1	Phosphatidyl Inositol Synthase	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	Phosphatidylinositol synthase	S. cerevisiae	ORF
S000006318	YPR114W	""	""	""	Protein with distant similarity to ceramide synthase paralogs Lag1p an	S. cerevisiae	ORF
S000006319	YPR115W	RGC1	Regulator of the Glycerol Channel	GCA1	Putative regulator of the Fps1p glycerol channel	S. cerevisiae	ORF
S000006320	YPR116W	RRG8	Required for Respiratory Growth	MTA1	Protein of unknown function	S. cerevisiae	ORF
S000006321	YPR117W	""	""	BSH1	Putative protein of unknown function	S. cerevisiae	ORF
S000006322	YPR118W	MRI1	MethylthioRibose-1-phosphate Isomerase	S-methyl-5-thioribose-1-phosphate isomerase MRI1	5'-methylthioribose-1-phosphate isomerase	S. cerevisiae	ORF
S000006323	YPR119W	CLB2	CycLin B	B-type cyclin CLB2	B-type cyclin involved in cell cycle progression	S. cerevisiae	ORF
S000006324	YPR120C	CLB5	CycLin B	B-type cyclin CLB5	B-type cyclin involved in DNA replication during S phase	S. cerevisiae	ORF
S000006325	YPR121W	THI22	THIamine metabolism	putative phosphomethylpyrimidine kinase	Protein with similarity to hydroxymethylpyrimidine phosphate kinases	S. cerevisiae	ORF
S000006326	YPR122W	AXL1	AXiaL budding	FUS5|STE22	Haploid specific endoprotease of a-factor mating pheromone	S. cerevisiae	ORF
S000006328	YPR124W	CTR1	Copper TRansport	high-affinity Cu transporter CTR1	High-affinity copper transporter of plasma membrane	S. cerevisiae	ORF
S000006329	YPR125W	YLH47	Yeast LETM1 Homolog of 47 kD	MRS7	Mitochondrial inner membrane protein	S. cerevisiae	ORF
S000006331	YPR127W	""	""	pyridoxine 4-dehydrogenase	Putative pyridoxine 4-dehydrogenase	S. cerevisiae	ORF
S000006332	YPR128C	ANT1	Adenine Nucleotide Transporter	""	Peroxisomal adenine nucleotide transporter	S. cerevisiae	ORF
S000006333	YPR129W	SCD6	Suppressor of Clathrin Deficiency	LSM13	Repressor of translation initiation	S. cerevisiae	ORF
S000006335	YPR131C	NAT3	N-terminal AcetylTransferase	NAA20|peptide alpha-N-acetyltransferase complex B subunit NAT3|RAD56	Catalytic subunit of the NatB N-terminal acetyltransferase	S. cerevisiae	ORF
S000006336	YPR132W	RPS23B	Ribosomal Protein of the Small subunit	ribosomal 40S subunit protein S23B|rp37|S12|S23B|S28B|uS12|YS14	Ribosomal protein 28 (rp28) of the small (40S) ribosomal subunit	S. cerevisiae	ORF
S000006337	YPR133C	SPN1	Suppresses Postrecruitment functions gene Number 1	IWS1	Protein involved in RNA polymerase II transcription	S. cerevisiae	ORF
S000006338	YPR134W	MSS18	Mitochondrial Splicing System	""	Nuclear encoded protein needed for splicing of mitochondrial intron	S. cerevisiae	ORF
S000006339	YPR135W	CTF4	Chromosome Transmission Fidelity	CHL15|chromatin-binding protein CTF4|POB1	Chromatin-associated protein	S. cerevisiae	ORF
S000006341	YPR137W	RRP9	Ribosomal RNA Processing	""	Protein involved in pre-rRNA processing	S. cerevisiae	ORF
S000006342	YPR138C	MEP3	""	ammonium permease MEP3	Ammonium permease of high capacity and low affinity	S. cerevisiae	ORF
S000006343	YPR139C	LOA1	Lysophosphatidic acid: Oleoyl-CoA Acyltransferase	lysophosphatidic acid acyltransferase LOA1|VPS66	Lysophosphatidic acid acyltransferase	S. cerevisiae	ORF
S000006344	YPR140W	TAZ1	TAfaZzin	lysophosphatidylcholine acyltransferase	Lyso-phosphatidylcholine acyltransferase	S. cerevisiae	ORF
S000006345	YPR141C	KAR3	KARyogamy	OSR11	Minus-end-directed microtubule motor	S. cerevisiae	ORF
S000006347	YPR143W	RRP15	Ribosomal RNA Processing	""	Nucleolar protein	S. cerevisiae	ORF
S000006348	YPR144C	NOC4	NucleOlar Complex associated	ribosome biosynthesis protein NOC4|UTP19	Nucleolar protein	S. cerevisiae	ORF
